customer_id,signup_date,tenure_days,plan_type,monthly_charges,total_charges,num_support_tickets,avg_response_time_hrs,login_frequency,feature_usage_score,contract_type,payment_method,region,age,gender,num_products,has_partner,has_dependents,online_security,tech_support,churned_30d
CUST-04679,2023-11-27,791,Standard,,642.64,2,2.3,11.0,,One year,Credit card,Asia Pacific,29.0,Prefer not to say,5,1,0,Yes,Yes,0
CUST-02619,2025-11-01,74,Premium,101.2,177.15,7,8.9,2.9,19.4,Month-to-month,Mailed check,Latin America,59.0,Female,1,0,1,No,,1
CUST-03613,2021-10-23,1525,Basic,33.32,1663.27,6,19.6,10.1,29.0,Month-to-month,Electronic check,Europe,43.0,Prefer not to say,2,1,1,No,Yes,1
CUST-00044,2022-11-28,1120,Basic,,1393.76,3,2.1,4.7,5.8,Month-to-month,Credit card,Middle East,44.0,Female,2,1,0,No,No,1
CUST-07887,2025-01-29,372,Standard,63.7,880.95,4,3.5,5.6,33.7,One year,Credit card,Latin America,54.0,Female,2,1,1,Yes,Yes,1
CUST-09127,2025-02-09,343,Enterprise,212.17,2495.86,1,4.2,3.0,19.0,One year,Credit card,Europe,47.0,Non-binary,3,1,0,Yes,Yes,0
CUST-03793,2024-01-03,736,Basic,30.72,731.21,5,1.7,4.8,24.1,Month-to-month,Electronic check,Europe,43.0,Male,1,1,0,No,Yes,0
CUST-03572,2024-09-14,513,Premium,112.84,2085.4,2,4.9,5.1,40.6,Two year,Mailed check,Asia Pacific,35.0,Male,4,1,1,Yes,Yes,0
CUST-01214,2022-03-02,1427,Standard,62.45,2883.08,2,5.2,4.0,33.1,Month-to-month,Electronic check,Asia Pacific,54.0,Male,2,0,0,No,Yes,0
CUST-01504,2022-11-25,1132,Basic,32.43,1074.4,1,11.1,7.7,14.1,Two year,Credit card,Asia Pacific,30.0,Female,4,0,1,No internet,No,0
CUST-08987,2021-08-30,1564,Premium,106.33,5594.15,1,22.8,2.9,18.7,Month-to-month,Credit card,North America,60.0,Female,3,0,0,No internet,Yes,0
CUST-09856,2023-04-08,1016,Standard,66.52,2170.25,4,0.5,32.8,18.4,Two year,Credit card,Europe,49.0,Female,2,0,0,Yes,No internet,0
CUST-03440,2024-10-09,457,Premium,96.19,1534.6,1,,10.8,62.5,One year,Credit card,Europe,36.0,Female,2,1,1,No,No,0
CUST-01893,2022-10-22,1153,Premium,100.87,3851.74,1,9.7,20.8,39.4,Two year,Mailed check,Latin America,61.0,Female,4,1,0,No,No internet,0
CUST-09470,2025-12-18,11,Basic,20.79,0.0,1,9.8,4.8,57.3,One year,Credit card,North America,30.0,Female,2,1,1,No,No,0
CUST-05256,2023-03-22,981,Premium,100.01,3261.25,1,2.2,2.4,26.9,One year,Credit card,Latin America,33.0,Male,2,1,0,No,No internet,0
CUST-01956,2023-02-03,1104,Premium,93.19,3515.43,4,4.8,2.9,22.3,Month-to-month,Credit card,North America,36.0,Male,4,0,0,Yes,Yes,1
CUST-05168,2025-04-20,251,Basic,37.73,462.7,4,3.0,14.1,25.1,Month-to-month,Mailed check,North America,55.0,Male,1,0,0,Yes,No,0
CUST-04815,2023-12-09,763,Premium,101.15,2618.46,3,2.2,7.6,27.4,Month-to-month,Credit card,North America,19.0,Male,2,0,0,No,No,1
CUST-06301,2024-02-26,668,Standard,58.98,1036.37,4,8.1,7.6,23.5,One year,Bank transfer,Latin America,61.0,Male,2,0,1,Yes,No,0
CUST-01506,2024-11-19,394,Premium,97.77,1428.1,1,2.0,2.5,29.2,Two year,Electronic check,Asia Pacific,40.0,Female,3,0,0,Yes,No,0
CUST-00671,2022-10-05,1221,Standard,38.89,1447.0,4,16.6,0.9,10.2,One year,Bank transfer,Europe,46.0,Male,2,0,1,Yes,No,1
CUST-08932,2022-07-17,1269,Premium,103.69,4436.73,1,33.2,11.6,27.9,One year,Bank transfer,North America,19.0,Female,1,0,0,No,No,0
CUST-07235,2023-05-23,935,Basic,32.04,1063.72,4,7.8,3.7,14.5,Month-to-month,Credit card,Europe,45.0,Non-binary,4,1,1,No internet,No,1
CUST-00898,2021-02-25,1775,Standard,78.88,4630.83,1,28.2,4.0,7.0,Month-to-month,Mailed check,Asia Pacific,23.0,Female,4,1,0,Yes,Yes,1
CUST-06215,2025-01-22,317,Standard,41.28,266.46,0,16.7,13.8,24.5,Month-to-month,Mailed check,Latin America,41.0,Female,1,1,0,No,Yes,0
CUST-02667,2024-11-13,439,Standard,54.8,1117.71,3,7.7,8.3,29.3,Month-to-month,Mailed check,Asia Pacific,54.0,Female,4,0,0,Yes,No,1
CUST-03194,2022-08-18,1213,Enterprise,219.31,8958.35,4,1.6,7.1,41.0,Month-to-month,Mailed check,Europe,49.0,Female,2,0,0,Yes,No,1
CUST-02891,2024-08-01,522,Enterprise,202.6,3475.4,2,5.4,1.5,59.3,Month-to-month,Mailed check,Asia Pacific,39.0,Male,1,1,0,No,No,1
CUST-09076,2023-02-08,1104,Standard,71.66,2858.59,5,5.2,2.2,24.3,Month-to-month,Credit card,Europe,48.0,Male,2,0,0,No,No,1
CUST-02622,2025-11-09,76,Enterprise,186.17,371.92,2,8.6,3.9,28.8,Month-to-month,Bank transfer,Europe,34.0,Male,3,0,1,No,No,0
CUST-08469,2021-10-17,1500,Enterprise,200.8,10047.02,3,13.1,3.4,24.3,Two year,Electronic check,Europe,50.0,Male,3,0,1,No,Yes,0
CUST-05991,2023-01-06,1107,Standard,53.51,1924.59,3,18.6,2.4,16.5,Month-to-month,Mailed check,Europe,18.0,Female,1,1,0,Yes,No internet,1
CUST-00003,2021-02-21,1794,Basic,34.02,2138.48,6,15.4,1.1,28.9,Two year,Credit card,North America,36.0,Male,2,0,0,No internet,Yes,1
CUST-02371,2025-11-30,27,Premium,106.13,174.86,0,18.5,11.3,24.7,Two year,Bank transfer,Latin America,,Non-binary,2,1,0,No internet,Yes,0
CUST-07959,2024-07-31,521,Enterprise,187.12,3304.47,4,5.4,9.9,43.7,One year,Electronic check,Asia Pacific,52.0,Female,2,1,0,Yes,No,1
CUST-01770,2025-09-04,135,Standard,68.82,406.93,2,7.4,6.5,57.7,Month-to-month,Credit card,Europe,41.0,Female,1,1,1,No,No,1
CUST-09951,2025-11-18,70,Premium,91.35,337.14,0,16.5,14.9,61.5,Month-to-month,Credit card,North America,45.0,Male,1,0,0,Yes,Yes,1
CUST-06061,2025-01-12,355,Basic,35.06,511.16,4,4.7,10.4,42.8,Two year,Credit card,North America,30.0,Non-binary,2,1,1,Yes,Yes,0
CUST-00532,2023-05-26,901,Basic,46.58,1404.13,7,1.0,5.1,29.4,Month-to-month,Credit card,Asia Pacific,37.0,Male,1,1,0,No,No internet,1
CUST-09452,2024-02-12,701,Premium,109.67,2401.19,3,16.4,5.7,21.3,One year,Mailed check,North America,45.0,Prefer not to say,1,0,1,Yes,No,1
CUST-08674,2021-01-31,1831,Standard,63.94,3786.16,1,1.1,11.8,41.3,One year,Electronic check,Asia Pacific,30.0,Female,2,0,1,Yes,No internet,0
CUST-06649,2024-06-26,587,Basic,29.55,415.92,3,10.2,10.5,15.2,Month-to-month,Electronic check,North America,56.0,Male,2,0,0,Yes,No internet,1
CUST-06111,2022-08-30,1251,Premium,90.41,3704.55,3,24.5,6.5,25.0,Month-to-month,Mailed check,Asia Pacific,43.0,Female,2,1,1,Yes,No,0
CUST-03121,2024-11-15,397,Basic,25.79,237.19,2,4.8,22.2,8.1,Two year,Credit card,Latin America,41.0,Female,2,1,0,Yes,Yes,0
CUST-09047,2025-05-25,259,Premium,100.57,850.59,0,30.2,7.6,24.3,One year,Electronic check,North America,37.0,Male,1,0,0,Yes,No,0
CUST-00732,2022-04-27,1315,Basic,44.69,1937.95,6,37.3,8.9,9.0,One year,Bank transfer,Middle East,38.0,Male,1,1,0,Yes,No,1
CUST-03407,2021-05-07,1720,Premium,94.28,5331.6,2,9.9,18.3,20.1,Month-to-month,Bank transfer,Europe,46.0,Female,3,0,0,No internet,No,0
CUST-02340,2024-10-05,433,Standard,70.14,1126.24,1,10.9,4.8,15.2,One year,Mailed check,North America,43.0,Prefer not to say,2,1,0,No internet,No,0
CUST-06002,2022-03-09,1375,Enterprise,215.51,9965.96,5,9.9,,42.4,Month-to-month,Electronic check,Asia Pacific,41.0,Male,1,1,1,Yes,No,1
CUST-09588,2022-08-21,1246,Basic,25.75,988.08,0,,15.5,19.8,Month-to-month,Credit card,Europe,49.0,Prefer not to say,3,1,0,No,No,0
CUST-02566,2025-02-10,312,Standard,38.32,443.68,0,5.1,13.7,20.3,One year,Bank transfer,North America,53.0,Female,5,0,1,Yes,Yes,0
CUST-07771,2024-07-16,560,Basic,45.2,790.72,2,0.5,2.8,31.4,Month-to-month,Electronic check,North America,48.0,Female,1,1,1,Yes,No internet,0
CUST-07865,2024-07-28,508,Standard,64.72,1079.54,0,16.7,5.2,38.4,Two year,Mailed check,North America,61.0,Female,4,0,0,No,No,0
CUST-06753,2023-01-03,1086,Enterprise,181.17,6500.1,1,25.0,7.7,27.0,One year,Electronic check,North America,41.0,Non-binary,1,0,0,Yes,No,1
CUST-07037,2025-06-12,155,Enterprise,188.03,1028.97,3,14.8,9.1,32.8,Month-to-month,Bank transfer,Asia Pacific,69.0,Non-binary,3,1,1,No,Yes,1
CUST-09382,2024-07-26,491,Basic,,564.04,1,9.7,5.2,24.5,One year,Electronic check,Latin America,37.0,Male,5,0,0,No,No,0
CUST-08315,2025-08-01,178,Basic,26.98,166.63,4,1.7,6.9,44.9,Two year,Electronic check,Europe,46.0,Female,2,1,0,Yes,No,0
CUST-09000,2024-07-29,545,Premium,88.58,1539.09,1,4.8,12.0,55.1,Two year,Bank transfer,Latin America,34.0,Male,2,1,0,No,No internet,0
CUST-01256,2024-08-19,463,Basic,32.69,447.48,0,8.3,3.7,14.6,Two year,Bank transfer,Asia Pacific,43.0,Female,1,1,0,No,Yes,0
CUST-02105,2023-06-01,909,Standard,39.61,1173.14,9,,6.2,,Month-to-month,Credit card,Europe,29.0,Male,2,0,1,No,No,1
CUST-06774,2021-10-07,1511,Standard,56.08,2818.09,4,8.5,7.0,34.7,Month-to-month,Bank transfer,Latin America,27.0,Male,2,0,1,No,No,1
CUST-06734,2023-06-06,919,Standard,60.94,1718.15,5,55.6,3.7,25.4,Month-to-month,Electronic check,Europe,42.0,Male,2,0,0,No,No,1
CUST-06261,2023-11-05,830,Basic,26.78,1001.43,1,3.5,10.5,30.0,Month-to-month,Electronic check,Asia Pacific,41.0,Female,1,1,0,No,No,1
CUST-09175,2022-02-15,1449,Standard,63.97,2973.75,5,6.6,5.9,10.6,One year,Bank transfer,Latin America,44.0,Female,3,1,0,No,Yes,1
CUST-04995,2021-08-12,1583,Enterprise,208.91,11106.0,2,14.2,4.1,36.9,Month-to-month,Credit card,North America,46.0,Female,1,1,0,No,No,1
CUST-08994,2023-04-28,924,Basic,31.25,983.05,1,16.7,11.3,39.8,One year,Credit card,Asia Pacific,61.0,Female,2,0,1,No internet,Yes,0
CUST-06880,2022-03-30,1324,Standard,60.18,2698.86,2,3.3,7.6,19.1,Month-to-month,Credit card,Asia Pacific,31.0,Female,3,0,1,Yes,Yes,0
CUST-05058,2025-08-28,126,Enterprise,199.93,971.79,1,5.1,32.7,42.8,Two year,Credit card,North America,49.0,Male,3,0,0,No,No,0
CUST-07376,2025-07-29,215,Basic,23.73,204.01,7,11.7,8.0,47.5,Month-to-month,Mailed check,North America,22.0,Prefer not to say,2,0,0,No,No,1
CUST-04435,2023-12-27,719,Standard,61.02,95825.53899004665,5,24.8,3.1,46.1,One year,Credit card,Asia Pacific,37.0,Female,2,1,0,No,No,1
CUST-03485,2021-09-30,1523,Standard,57.16,2967.1,1,2.3,12.4,,Month-to-month,Bank transfer,Europe,41.0,Female,2,0,0,Yes,No internet,0
CUST-09519,2021-08-20,1588,Standard,62.18,3381.79,0,11.1,5.0,46.3,One year,Credit card,Latin America,31.0,Non-binary,3,0,1,No,No,0
CUST-05319,2025-12-19,7,Standard,56.68,98.92,1,32.8,42.7,15.5,Two year,Credit card,Europe,38.0,Male,3,0,0,No,No,0
CUST-03817,2021-06-11,1653,Standard,48.09,2567.67,4,8.0,,31.1,Two year,Mailed check,North America,52.0,Male,3,1,1,No,Yes,1
CUST-05762,2024-07-01,564,Basic,,472.13,1,13.0,,12.3,Two year,Bank transfer,Asia Pacific,62.0,Female,5,0,1,No,No internet,0
CUST-08928,2021-10-03,1541,Premium,92.04,4608.11,2,11.1,3.9,31.9,One year,Mailed check,Latin America,35.0,Male,3,0,0,No,Yes,0
CUST-07885,2025-01-04,366,Basic,33.3,508.57,3,16.1,16.0,57.1,Month-to-month,Electronic check,Europe,32.0,Male,1,1,1,Yes,No,0
CUST-05580,2023-04-22,985,Standard,59.06,1937.86,3,6.7,4.8,16.4,Two year,Credit card,Asia Pacific,33.0,Female,1,0,1,No internet,Yes,0
CUST-01622,2024-11-05,378,Basic,,500.09,4,18.4,10.2,21.0,One year,Bank transfer,North America,32.0,Non-binary,1,0,1,No,No,1
CUST-09448,2021-12-22,1454,Enterprise,187.63,9090.12,4,26.3,35.5,55.3,Month-to-month,Electronic check,Europe,35.0,Female,5,0,0,No,Yes,1
CUST-06344,2023-10-06,813,Premium,111.16,3233.62,1,5.7,12.7,15.4,Two year,Electronic check,North America,53.0,Male,1,1,1,No,Yes,0
CUST-06278,2023-07-05,905,Enterprise,184.1,5623.24,3,3.7,21.1,40.7,One year,Mailed check,North America,55.0,Female,3,0,0,No internet,No,0
CUST-08927,2023-08-23,821,Premium,108.85,3080.13,6,0.5,5.6,61.3,Month-to-month,Credit card,Europe,43.0,Male,4,1,1,No,Yes,0
CUST-01097,2023-01-26,1073,Premium,96.55,3511.22,4,7.0,3.1,21.6,One year,Bank transfer,Middle East,40.0,Female,3,0,1,No internet,No internet,0
CUST-06400,2021-09-20,1520,Basic,25.76,1235.14,3,23.6,39.4,2.3,One year,Credit card,North America,26.0,Male,1,0,1,No,No,0
CUST-09507,2023-10-25,795,Premium,93.36,2427.33,2,27.6,5.5,38.1,One year,Electronic check,Europe,51.0,Male,1,1,0,No internet,No,1
CUST-02464,2022-04-28,1306,Enterprise,201.13,8771.6,0,4.2,19.2,38.9,Two year,Mailed check,Europe,31.0,Male,1,1,0,Yes,,0
CUST-09511,2024-03-26,574,Premium,110.28,2062.25,7,0.9,7.5,8.4,One year,Mailed check,Latin America,30.0,Female,5,0,1,,No,1
CUST-01789,2023-01-05,1101,Basic,27.7,1128.83,3,61.2,5.8,58.3,Month-to-month,Bank transfer,North America,32.0,Female,5,1,0,Yes,No,1
CUST-00251,2021-09-15,1531,Basic,36.93,1861.05,2,16.6,13.4,52.9,Month-to-month,Bank transfer,Latin America,49.0,Female,1,0,0,No internet,No internet,0
CUST-07437,2024-01-03,705,Standard,51.78,1268.42,6,30.0,12.7,4.6,Two year,Electronic check,Europe,55.0,Male,4,1,1,No,No,1
CUST-06228,2024-09-17,482,Premium,97.01,1701.46,5,,10.5,23.9,Two year,Mailed check,Europe,39.0,Male,1,1,1,Yes,Yes,1
CUST-06244,2024-08-10,536,Standard,61.89,1237.17,0,17.2,3.8,40.8,Two year,Credit card,North America,50.0,Female,4,1,0,No,No,0
CUST-00193,2025-04-24,258,Basic,24.7,337.89,4,53.6,8.2,33.2,One year,Credit card,Europe,26.0,Prefer not to say,2,0,1,No internet,No internet,1
CUST-00821,2025-01-01,349,Basic,33.43,506.04,2,9.1,10.6,30.0,One year,Credit card,North America,30.0,Male,1,0,1,No,Yes,0
CUST-09653,2025-09-21,107,Standard,56.15,0.0,5,2.5,4.4,52.6,Month-to-month,Credit card,Middle East,34.0,Female,2,0,0,No internet,No,1
CUST-05747,2024-12-23,362,Premium,96.11,1054.22,3,0.5,7.0,6.7,Month-to-month,Credit card,Asia Pacific,47.0,Female,1,0,1,No,Yes,0
CUST-07237,2024-04-13,620,Basic,28.6,601.23,0,5.0,,2.7,One year,Bank transfer,Middle East,35.0,Female,3,1,0,No internet,Yes,0
CUST-05748,2024-08-09,516,Enterprise,194.98,3329.6,6,19.3,10.9,0.9,Month-to-month,Electronic check,Europe,20.0,Female,3,1,0,No,Yes,1
CUST-04401,2023-07-11,919,Premium,124.65,3802.39,5,0.5,5.9,20.6,Month-to-month,Credit card,Asia Pacific,45.0,Male,2,0,0,Yes,No,1
CUST-07085,2021-10-03,1541,Basic,34.36,1929.16,2,20.0,8.4,51.6,Month-to-month,Electronic check,Asia Pacific,44.0,Female,4,0,0,No internet,Yes,0
CUST-05389,2023-09-16,798,Premium,99.17,2503.66,6,4.8,7.4,28.6,One year,Credit card,North America,49.0,Male,2,0,0,Yes,No,1
CUST-04167,2023-02-06,1051,Premium,93.9,3208.36,2,,12.3,9.2,Month-to-month,Bank transfer,Europe,49.0,Male,2,1,1,No,No,1
CUST-04952,2025-09-28,132,Basic,26.6,128.85,4,0.8,5.1,5.7,Month-to-month,Electronic check,Europe,30.0,Male,2,0,1,No,No,1
CUST-02688,2025-03-16,244,Premium,99.26,758.76,2,17.5,13.0,52.5,Month-to-month,Electronic check,Asia Pacific,41.0,Female,3,1,1,No,Yes,1
CUST-04391,2023-05-21,971,Premium,106.34,3505.05,1,9.6,4.6,31.1,Month-to-month,Electronic check,Europe,42.0,Male,3,0,1,No,No,0
CUST-05894,2022-09-04,1169,Standard,61.37,2383.97,1,10.1,4.8,22.4,One year,Electronic check,Europe,43.0,Male,1,1,0,No,No internet,0
CUST-09757,2021-09-07,1600,Basic,35.14,1690.92,3,31.8,3.5,30.4,Month-to-month,Bank transfer,Europe,56.0,Male,4,0,1,No,Yes,0
CUST-04928,2025-12-02,37,Premium,92.95,152.55,6,10.2,2.8,27.0,Two year,Credit card,Asia Pacific,37.0,Male,3,1,0,No,No,0
CUST-06775,2025-03-10,264,Basic,27.34,316.98,5,7.3,11.1,26.1,Two year,Electronic check,North America,40.0,Prefer not to say,4,0,0,No,Yes,1
CUST-02608,2023-03-27,944,Standard,47.28,1378.49,0,28.8,,57.9,One year,Electronic check,Europe,42.0,Female,3,0,0,Yes,Yes,0
CUST-07509,2022-03-31,1347,Premium,100.16,4597.19,3,7.2,5.1,37.0,One year,Credit card,Europe,37.0,Male,1,0,0,No,Yes,0
CUST-00239,2022-05-09,1313,Standard,63.58,2864.92,2,25.5,19.2,22.4,One year,Mailed check,Europe,35.0,Male,4,1,0,No,Yes,0
CUST-04016,2023-09-19,817,Premium,104.39,2854.22,2,4.6,4.1,12.1,Month-to-month,Credit card,Asia Pacific,53.0,Male,3,1,0,Yes,No,0
CUST-09287,2023-09-01,865,Standard,54.49,1593.5,5,6.8,11.0,57.9,Month-to-month,Credit card,North America,38.0,Female,2,0,0,No,Yes,1
CUST-02978,2022-07-31,1224,Enterprise,203.83,8166.0,1,10.3,5.0,18.4,Month-to-month,Electronic check,Europe,18.0,Male,1,1,0,No,Yes,0
CUST-06795,2024-02-11,683,Premium,84.04,1818.5,1,17.2,21.1,5.1,Month-to-month,Electronic check,Middle East,44.0,Female,1,0,0,Yes,No,0
CUST-06585,2021-01-12,1862,Basic,20.46,1212.86,3,13.4,7.5,29.7,Two year,Bank transfer,Europe,35.0,Male,1,0,0,No,No,1
CUST-05474,2025-03-21,270,Basic,39.8,468.37,0,11.6,2.8,47.0,Month-to-month,Bank transfer,Latin America,45.0,Non-binary,2,0,0,No,No,0
CUST-00946,2023-08-28,824,Basic,32.4,763.32,4,3.8,5.3,31.7,One year,Credit card,Europe,21.0,Non-binary,4,1,1,Yes,No,0
CUST-06454,2024-01-17,696,Basic,30.52,684.87,3,11.9,12.5,43.5,Month-to-month,Bank transfer,North America,33.0,Female,1,0,0,Yes,No,0
CUST-07725,2025-04-28,297,Basic,19.76,401.03,5,2.5,10.6,51.5,One year,Credit card,Asia Pacific,64.0,Prefer not to say,3,0,1,No,Yes,1
CUST-05098,2021-03-02,1732,Basic,9.99,239.98,3,3.3,9.9,29.6,Two year,Credit card,North America,,Male,3,1,0,Yes,No,0
CUST-07167,2024-09-12,532,Basic,46.11,879.9,7,8.1,13.6,2.3,Month-to-month,Mailed check,Asia Pacific,18.0,Female,2,0,1,No,No,1
CUST-05837,2022-09-07,1154,Standard,64.67,2612.64,2,2.2,6.4,17.9,Two year,Bank transfer,North America,61.0,Female,1,1,0,Yes,No internet,0
CUST-03553,2021-04-26,1721,Premium,107.11,6178.23,1,1.8,4.7,31.2,Month-to-month,Credit card,North America,45.0,Male,1,1,0,No,Yes,0
CUST-09995,2021-05-10,1732,Premium,86.51,5022.97,0,7.1,11.6,32.9,One year,Credit card,Asia Pacific,43.0,Male,2,1,1,Yes,Yes,0
CUST-03361,2023-10-27,762,Basic,41.36,976.74,2,4.3,6.7,47.4,One year,Bank transfer,North America,50.0,Male,3,1,0,No,No,0
CUST-05585,2024-03-17,690,Premium,102.38,2293.96,1,30.0,4.5,29.1,Month-to-month,Credit card,Latin America,30.0,Non-binary,2,1,1,No,No,0
CUST-02411,2024-10-21,461,Basic,22.12,367.82,5,19.7,4.6,52.5,One year,Electronic check,Middle East,41.0,Female,3,1,0,Yes,No,1
CUST-04508,2024-09-22,473,Premium,114.55,1875.97,7,9.4,4.6,58.0,Month-to-month,Mailed check,Asia Pacific,40.0,Male,1,1,0,No,No,1
CUST-08486,2024-06-19,583,Premium,95.68,1683.87,6,4.7,4.0,12.1,Two year,Electronic check,Asia Pacific,42.0,Female,2,0,0,No,Yes,1
CUST-03983,2024-05-07,698,Basic,36.88,739.4,3,29.6,14.3,27.8,Month-to-month,Credit card,Europe,55.0,Male,3,0,0,No,No,0
CUST-00147,2021-10-13,1503,Basic,16.82,921.9,1,0.5,7.6,30.2,Two year,Credit card,North America,43.0,Female,2,0,0,No,No,0
CUST-06688,2022-03-08,1367,Premium,91.44,4039.16,2,,21.9,28.7,One year,Mailed check,Latin America,47.0,Female,4,1,1,No,No,0
CUST-02295,2021-05-15,1667,Premium,82.88,4510.79,2,6.5,16.3,17.9,One year,Electronic check,North America,56.0,Male,2,1,0,No internet,Yes,0
CUST-02254,2024-08-27,491,Enterprise,190.2,3208.99,4,20.5,,19.6,One year,Credit card,Europe,41.0,Female,1,0,1,Yes,No,1
CUST-03612,2024-12-20,380,Standard,51.16,723.83,2,9.3,15.5,44.1,Month-to-month,Bank transfer,North America,38.0,Female,2,0,1,No,No,0
CUST-05354,2023-02-08,1092,Basic,30.14,911.14,2,9.2,24.4,45.1,Month-to-month,Credit card,North America,44.0,Female,2,0,0,No internet,No,0
CUST-01737,2023-08-09,844,Standard,60.26,1780.8,3,35.1,13.6,25.5,One year,Electronic check,Europe,35.0,Female,1,1,0,No,No internet,0
CUST-08141,2021-06-13,1644,Standard,77.22,4353.19,1,35.5,18.4,52.3,Month-to-month,Bank transfer,Latin America,58.0,Female,4,0,1,No,No,0
CUST-07703,2025-10-16,57,Basic,27.62,44.64,2,11.2,9.3,35.5,Month-to-month,Electronic check,North America,25.0,Male,3,1,0,Yes,Yes,1
CUST-00115,2024-08-03,510,Basic,17.46,397.44,3,0.5,7.2,50.5,One year,Electronic check,Asia Pacific,37.0,Male,2,0,0,Yes,No,1
CUST-08885,2024-09-28,512,Standard,69.45,1178.82,2,11.8,8.4,14.6,One year,Electronic check,Asia Pacific,25.0,Non-binary,1,1,0,Yes,No,0
CUST-05681,2023-01-25,1043,Enterprise,183.94,6414.88,2,2.1,9.4,40.4,One year,Credit card,Europe,26.0,Male,1,1,0,Yes,No internet,0
CUST-09500,2021-01-16,1860,Standard,64.07,3747.66,1,23.7,5.7,23.0,Month-to-month,Credit card,Europe,27.0,Female,2,1,0,No,No,0
CUST-00499,2022-07-12,1242,Standard,64.93,2766.77,4,23.3,3.1,30.6,Two year,Mailed check,Europe,49.0,Female,3,1,0,Yes,No,0
CUST-07548,2022-06-23,1258,Standard,57.12,2259.39,1,3.3,6.2,46.2,One year,Electronic check,Europe,41.0,Female,4,1,0,Yes,Yes,0
CUST-00721,2024-09-11,486,Standard,47.29,772.23,3,7.2,4.3,35.2,Month-to-month,Mailed check,Latin America,,Female,2,0,1,No,No,1
CUST-07225,2023-02-08,1057,Premium,103.0,3590.92,4,5.3,,39.0,One year,Mailed check,Asia Pacific,40.0,Female,2,0,1,No internet,No,0
CUST-09550,2024-04-02,577,Premium,85.1,1660.77,3,5.8,15.8,13.6,One year,Credit card,Europe,39.0,Male,1,1,0,Yes,Yes,0
CUST-05763,2023-03-25,983,Enterprise,191.8,6244.8,1,5.5,2.9,34.8,Month-to-month,Mailed check,Europe,49.0,Female,1,0,0,Yes,No,0
CUST-03090,2025-05-09,241,Basic,22.46,113.66,1,0.9,15.6,23.7,Month-to-month,Credit card,North America,26.0,Female,1,0,0,No,Yes,0
CUST-07268,2025-02-15,322,Basic,33.5,495.33,5,10.3,1.2,22.9,Month-to-month,Credit card,Asia Pacific,54.0,Non-binary,2,1,1,No,No,1
CUST-07349,2024-09-03,457,Premium,93.68,1514.79,6,61.6,9.4,1.7,Month-to-month,Bank transfer,Asia Pacific,32.0,Male,2,0,0,No,Yes,1
CUST-09815,2024-01-13,715,Premium,108.68,2444.71,6,5.4,3.4,2.9,Month-to-month,Electronic check,Asia Pacific,51.0,Female,3,1,0,No,Yes,1
CUST-00597,2021-03-21,1738,Standard,69.99,3976.71,2,6.2,3.0,1.3,One year,Electronic check,North America,57.0,Non-binary,1,1,0,Yes,No,1
CUST-09117,2023-06-28,966,Premium,94.63,3195.21,2,6.3,,25.9,Month-to-month,Bank transfer,Europe,23.0,Male,3,0,0,No,No,1
CUST-06131,2025-04-02,283,Premium,108.76,1124.5,1,2.4,12.5,21.3,One year,Credit card,North America,48.0,Non-binary,4,0,0,No internet,No,0
CUST-06089,2022-04-26,1353,Basic,41.99,1717.72,3,0.5,4.8,14.6,Month-to-month,Credit card,North America,39.0,Female,2,1,1,No,Yes,0
CUST-05165,2023-08-25,883,Basic,25.08,701.48,2,53.9,2.5,12.8,Month-to-month,Bank transfer,Middle East,57.0,Female,2,0,1,Yes,No internet,1
CUST-01648,2025-09-13,139,Premium,105.21,578.54,10,3.8,4.3,7.0,Month-to-month,Bank transfer,Europe,18.0,Prefer not to say,1,1,0,No,No,1
CUST-06168,2021-08-20,1590,Enterprise,197.05,10412.74,1,0.5,10.1,5.0,Month-to-month,Electronic check,Latin America,40.0,Female,5,1,0,No,No,0
CUST-06962,2025-10-03,96,Premium,103.82,376.36,1,6.7,10.0,,Month-to-month,Electronic check,Asia Pacific,26.0,Female,2,1,1,No,Yes,1
CUST-02701,2022-04-29,1354,Basic,42.08,1805.04,3,5.7,4.9,30.4,Month-to-month,Credit card,Europe,19.0,Female,2,1,0,No,,1
CUST-07469,2025-11-23,26,Basic,16.94,108.97,4,12.6,11.9,20.2,One year,Mailed check,North America,31.0,Male,1,0,0,No,No internet,1
CUST-01701,2025-07-06,189,Enterprise,204.61,1296.67,0,17.3,16.0,39.0,One year,Mailed check,Latin America,56.0,Male,5,0,0,No,No,0
CUST-09565,2023-05-13,978,Basic,,1096.39,4,6.6,11.8,6.8,Month-to-month,Credit card,North America,53.0,Male,1,0,1,No internet,Yes,0
CUST-05405,2024-11-28,373,Premium,109.62,1352.0,1,4.4,11.2,29.8,Month-to-month,Credit card,North America,63.0,Male,1,1,0,No,No,1
CUST-07261,2022-06-04,1366,Enterprise,195.76,8820.63,1,9.6,10.6,,Month-to-month,Bank transfer,Asia Pacific,37.0,Female,2,0,0,Yes,No,0
CUST-09192,2024-02-21,625,Basic,21.0,554.96,3,23.1,6.3,21.3,Month-to-month,Credit card,North America,48.0,Female,1,1,1,No,Yes,1
CUST-02943,2021-04-14,1742,Standard,72.46,4347.45,3,5.7,2.3,14.6,Two year,Electronic check,Asia Pacific,49.0,Female,2,1,0,No,Yes,0
